,Compound,Negative,Neutral,Positive,Source,Tweet Date,Tweet Text,Tweets Ago
270,-0.296,0.191,0.191,0.105,@CNN,2018-06-08 22:10:25,"RT @CNN: Krill are critical to the fight against climate change: These tiny creatures help capture carbon dioxide, offsetting the emissions…",38
271,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:10:24,RT @CNN: This surveillance camera footage from last weekend shows a tiny asteroid that NASA says disintegrated over southern Africa https:/…,39
272,-0.6705,0.138,0.138,0.0,@CNN,2018-06-08 22:10:24,"RT @Naijadailyfeed: If you see SARS run for your life, this guy was just Killed by SARS in Ojota. He was accosted by SARS as soon as he dro…",40
273,0.6908,0.081,0.081,0.263,@CNN,2018-06-08 22:10:23,RT @Sifill_LDF: .@NAACP_LDF successfully represented Mr. Ali in the Supreme Court and his conviction was reversed and all charges dismissed…,41
274,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:10:23,RT @DANIALworldwide: People are dying in the streets of IRAN but #rezadiba (the former crown prince) traveling to bahamas and taking pictur…,42
275,0.428,0.069,0.069,0.135,@CNN,2018-06-08 22:10:20,"@CNN 1/2
•IF this isn’t just blather then get to it! It involves people in jail, beaten but not jailed, and the fam… https://t.co/Xcu8KIdM5q",43
276,-0.8271,0.304,0.304,0.073,@CNN,2018-06-08 22:10:20,"RT @CNN: BREAKING: Anthony Bourdain of CNN’s “Parts Unknown” is dead. The chef, storyteller and Emmy-winning host has committed suicide at…",44
277,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:10:19,RT @CNN: Anthony Bourdain's life in pictures https://t.co/is5mJldryI https://t.co/01UrJiYyIr,45
278,0.3612,0.0,0.0,0.135,@CNN,2018-06-08 22:10:16,RT @CNN: 3D-printed concrete houses are coming to the Netherlands. Here's what they look like. https://t.co/uWmF4SVZCg https://t.co/GqaIuT0…,46
279,-0.6597,0.231,0.231,0.0,@CNN,2018-06-08 22:10:16,RT @CNN: Chinese government hackers have stolen large swaths of highly sensitive data on undersea warfare from a Navy contractor's computer…,47
280,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:10:15,@ikerepublican @ClarenceMack3 @JaysonPaulSmith @torrentprime @CKeefeShea @RbrRobyn @LiberalDemIda @MarenHofstad… https://t.co/H3XOJg2skB,48
281,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:10:14,"@CNN Donny says I can Prardon Myself, so go ahead and King Me.",49
282,0.783,0.0,0.0,0.301,@CNN,2018-06-08 22:10:13,@BamaStephen @KakiMiller1 @CNN @TheJusticeDept Read my latest post regarding Mueller probe spending. I have the perfect solution for it!!!,50
283,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:10:11,RT @CNN: President Trump is dressed as a king on the new Time magazine cover https://t.co/NxcNy1BWy4 https://t.co/Q2XrjRE4ip,51
284,-0.8834,0.364,0.364,0.0,@CNN,2018-06-08 22:10:11,"RT @RVAwonk: Per @CNN, one U.S. service member has been killed and four others injured in an ambush-style attack in Somalia.",52
285,-0.5267,0.152,0.152,0.0,@CNN,2018-06-08 22:10:11,"RT @PaulaChertok: @CNN ""Russia is more than corrupt. It's a criminal enterprise,"" Boris Nemtsov told Anthony Bourdain in 2014, shortly befo…",53
286,0.1779,0.0,0.0,0.124,@CNN,2018-06-08 22:10:11,Vatican open to role for women and married men in Amazon @CNN https://t.co/kezxwuLGsg,54
287,0.4215,0.0,0.0,0.149,@CNN,2018-06-08 22:10:10,"@galapahoes @CNN Athletes ALL millionaires that ALL scholarships, opportunity IN America. NOWHERE on earth any blac… https://t.co/FOKeHU4pux",55
288,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:10:08,@BarBank21 @CNN We all are,56
289,0.1967,0.0,0.0,0.069,@CNN,2018-06-08 22:10:07,RT @jackiebarbosa: I don't know how I am going to watch the rest of this season of Parts Unknown without crying my eyes out. But @CNN bette…,57
290,0.3832,0.0,0.0,0.303,@CNN,2018-06-08 22:10:07,@CNN Being trump’s lawyer is less respectable.,58
291,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:10:07,RT @RVAwonk: NEW: @CNN reports that @RepAdamSchiff just asked Devin Nunes to send all transcripts from witnesses who testified before the H…,59
292,-0.5106,0.181,0.181,0.061,@CNN,2018-06-08 22:10:07,RT @Jim_Jordan: @CNN @POTUS Taxes have been cut. The economy is growing. Unemployment is down to 3.8%. Gorsuch is on #SCOTUS. ISIS is retre…,60
293,-0.128,0.064,0.064,0.0,@CNN,2018-06-08 22:10:06,"RT @wellerstein: You can watch @ArmsControlWonk, @SiegfriedHecker, and maybe me (I don't know what ended up on the cutting room floor) on @…",61
294,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:10:05,@Robertperea75 @CNN Robert I bet you dont even stand when it comes on at home,62
295,0.6808,0.0,0.0,0.444,@CNN,2018-06-08 22:10:05,@CNN please make @PartsUnknownCNN free for a few days 🙏🙏🙏,63
296,-0.5859,0.231,0.231,0.0,@CNN,2018-06-08 22:10:04,"RT @PaulaChertok: .@RepKinzinger rightly explained the unprecedented aggression and hostile acts perpetrated by Putin’s Russia, incl UK ass…",64
297,-0.6597,0.231,0.231,0.0,@CNN,2018-06-08 22:10:04,RT @CNN: Chinese government hackers have stolen large swaths of highly sensitive data on undersea warfare from a Navy contractor's computer…,65
298,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:10:04,"RT @larryelder: ""The average combined prime time viewership for @FoxNews, @CNN &amp; @MSNBC is about 6 million. It means the other 320 million…",66
299,0.4101,0.116,0.116,0.213,@CNN,2018-06-08 22:10:04,"RT @CNN: BREAKING: Alice Marie Johnson has just been released from prison after Trump commuted her sentence. ""I'm just so thankful. I feel…",67
300,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:10:03,"RT @cruise_peter: Mister Rogers, television's polite radical @CNN https://t.co/DTGHZL4teq",68
301,-0.3182,0.204,0.204,0.0,@CNN,2018-06-08 22:10:03,@Hom97259145 @CNN @CNNOpinion You left wingers have lost your minds.,69
302,0.63,0.0,0.0,0.372,@CNN,2018-06-08 22:10:03,@AngelicPrado @TomthunkitsMind @CNN Can't see a date. But thanks!,70
303,-0.25,0.08,0.08,0.0,@CNN,2018-06-08 22:10:03,"RT @CNN: A majority of Americans, by a 58% to 35% margin, believe NFL players who kneel during the National Anthem in protest are ""not unpa…",71
304,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:10:00,RT @adbeitman: Scott Pruitt is finally getting the world-wide recognition he deserves - via @CNN https://t.co/VfchYAKsJJ,72
305,0.7378,0.137,0.137,0.332,@CNN,2018-06-08 22:10:00,RT @President1Trump: AMAZING @CNN Does a positive piece of news on @POTUS: 11-year-old cancer survivor Katy was with @POTUS when he signed…,73
306,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:10:00,"RT @CNN: The US has withdrawn two more people from the US embassy in Havana, Cuba, due to health concerns, according to a senior State Depa…",74
307,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:09:56,"RT @OzsesOsman: #EmeklilikteYaşaTakılanlar da bu vatanin evlatlari, neden görmüyorsunuz? Ne dediniz de yapmadık, Ne isterdiniz de vermedik.…",75
308,0.8225,0.0,0.0,0.297,@CNN,2018-06-08 22:09:55,RT @RealBillRussell: The best thing that happened to @Eagles since winning the #superbowl is @realDonaldTrump uninviting them to the #White…,76
309,0.6908,0.081,0.081,0.263,@CNN,2018-06-08 22:09:55,RT @Sifill_LDF: .@NAACP_LDF successfully represented Mr. Ali in the Supreme Court and his conviction was reversed and all charges dismissed…,77
310,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:09:54,RT @ClarenceMack3: @JaysonPaulSmith @CKeefeShea @RbrRobyn @LiberalDemIda @MarenHofstad @smileyt22 @suspectfreed @dthomicide @PWM62 @suekhi…,78
311,-0.6996,0.537,0.537,0.0,@CNN,2018-06-08 22:09:53,@CNN Investigate? Just fire the incompetent crook!,79
312,0.6124,0.0,0.0,0.217,@CNN,2018-06-08 22:09:53,@CNN Wish he wouldve talked about it. You never know what someones going through. I pray for him and his family.,80
313,0.25,0.273,0.273,0.355,@CNN,2018-06-08 22:09:52,I feel like I've lost a good friend. CNN's Anthony Bourdain dead at 61 @CNN https://t.co/HFDIEcrNl1,81
314,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:09:52,@torrentprime @ikerepublican @n_the_mountains @smileyt22 @PWM62 @suekhi @MaggieDog01 @sss3fnm @dthomicide… https://t.co/mRL3WwtzbV,82
315,-0.0772,0.058,0.058,0.0,@CNN,2018-06-08 22:09:51,RT @Smart3Stacy: #MSM @CNN @MSNBC 👙👙No swimsuits for Miss America because it’s demeaning but women doing porn for a living is empowering. S…,83
316,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:09:50,@SpiritofTruthUm @BoldraConstance @GHurricane @CNN White people TODAY (key word) will NEVER experience the injustic… https://t.co/dsEEGzBEdo,84
317,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:09:50,RT @CNN: Anthony Bourdain's life in pictures https://t.co/is5mJldryI https://t.co/01UrJiYyIr,85
318,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:09:49,@CNN Windowless planes are the past of aviation...  https://t.co/oF57MOmElZ,86
319,-0.34,0.194,0.194,0.0,@CNN,2018-06-08 22:09:49,@CNN anchor feuds w/ @FoxNews Contributor and @foxandfriends firebrand @BuckSexton https://t.co/7HPuRQQCrI,87
320,0.3818,0.116,0.116,0.213,@CNN,2018-06-08 22:09:47,RT @CNN: Amal Clooney's heartfelt speech moved George Clooney to tears https://t.co/AZUEjV961z https://t.co/a2qGIZfOFq,88
321,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:09:47,Remembering Anthony Bourdain @CNN https://t.co/kfnoPsMGqP,89
322,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:09:46,@CNN @MSNBC @CBSNews @ABC https://t.co/jsXT6YHas7,90
323,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:09:46,@cherelle504 @Muley953 @CNN @CillizzaCNN KEEP KNEELING!!!,91
324,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:09:44,@carney @BreitbartNews @MSNBC @CNN @ABC @NBCNews @CBSNews @kylegriffin1  @PoliticusSarah @NancyPelosi @chuckschumer… https://t.co/mdM5SPCnLY,92
325,0.3875,0.0,0.0,0.122,@CNN,2018-06-08 22:09:44,@ShehabKamal73 @ananavarro @CNN I really don't think its fear I think he has been in since the beginning .. the GOP… https://t.co/yXhu13tax2,93
326,-0.2732,0.091,0.091,0.0,@CNN,2018-06-08 22:09:44,RT @CNN: Now is not the time to cut off AIDS funding | By Joe Biden and Bill Frist via @CNNOpinion https://t.co/mCxxZWiivR https://t.co/D3t…,94
327,0.4215,0.0,0.0,0.109,@CNN,2018-06-08 22:09:43,"RT @CNN: President Trump says the Coast Guard rescued people who ""went out in their boats to watch"" Hurricane Harvey. Local officials -- in…",95
328,-0.5255,0.531,0.531,0.0,@CNN,2018-06-08 22:09:41,@CNN Fake News! 🙄😒,96
329,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:09:40,RT @ikerepublican: @smileyt22 @mastifmom @WirelessPuppet @sss3fnm @MarenHofstad @torrentprime @SailingCarol @PWM62 @LiberalDemIda @studiohq…,97
330,0.0,0.0,0.0,0.0,@CNN,2018-06-08 22:09:40,RT @CNN: Are windowless planes the future of travel? https://t.co/fxFOb8RjZ1 https://t.co/MQkm7jtR4j,98
331,-0.4215,0.262,0.262,0.157,@CNN,2018-06-08 22:09:39,How to get help for someone who might be suicidal @CNN https://t.co/a5rlNUXMSC,99
332,-0.5563,0.189,0.189,0.074,@CNN,2018-06-08 22:09:39,@tj_lsudad @CNN The Russian probe could do harm to him . It was a very risk move and it cost him money and his business took a huge hit.,100
333,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 22:10:58,@FoxNews @MittRomney @realDonaldTrump Mittens called him a Con Man. Hmmmmmm,1
334,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 22:10:57,"RT @FoxNews: OPINION: The G7 should listen to Trump or go away.
https://t.co/XNrBhmRyPQ",2
335,0.6705,0.0,0.0,0.234,@FoxNews,2018-06-08 22:10:56,"@BretBaier @FoxNews @realDonaldTrump 
So now the nyt is claiming that leaking is vital to a free press? It is amazi… https://t.co/tqAzdoLaaa",3
336,0.5859,0.0,0.0,0.275,@FoxNews,2018-06-08 22:10:56,RT @FoxNews: .@MittRomney predicts a @realDonaldTrump win in 2020. #SpecialReport https://t.co/FtXsikIvlB https://t.co/cBlIaz2sMS,4
337,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 22:10:55,@FoxNews  https://t.co/IlXeKkclWp,5
338,0.25,0.119,0.119,0.185,@FoxNews,2018-06-08 22:10:55,RT @righterthaneve1: @FoxNews @POTUS shit. the guy's going to be at 100% approval rate if he goes on like this. he is out-maneouvering Dems…,6
339,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 22:10:54,"RT @FoxNews: OPINION: The G7 should listen to Trump or go away.
https://t.co/XNrBhmRyPQ",7
340,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 22:10:54,RT @RealOmarNavarro: I’m officially the candidate going against Maxine Waters in the November 6th election. It’s time for @FoxNews to give…,8
341,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 22:10:54,@FoxNews 👌🏼👌🏼‼️,9
342,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 22:10:54,@FoxNews @MittRomney @realDonaldTrump https://t.co/KiyHj66D6N,10
343,-0.34,0.085,0.085,0.0,@FoxNews,2018-06-08 22:10:53,"RT @chuckl567: @FoxNews He didn’t leak anything, the jobs report was due to come out that day. All he said was I’m looking forward to the r…",11
344,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 22:10:53,RT @DesignationSix: Here are some @FoxNews  and @seanhannity advertisers. Since I have them tagged here they will each get notified every t…,12
345,0.4767,0.0,0.0,0.24,@FoxNews,2018-06-08 22:10:53,"RT @FoxNews: .@POTUS signals willingness to back bill easing pot regulation, according to a report. https://t.co/NVuoXc7vk5",13
346,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 22:10:52,@Hodgie1210 @NaomisDaughter @Scotzgrad @FoxNews @POTUS They did invent the 'deep state'... so ya.,14
347,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 22:10:52,@FoxNews @POTUS https://t.co/7QwtaeajWk,15
348,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 22:10:52,RT @FoxNews: New Jersey Trooper pulls over driver who helped deliver him 27 years ago https://t.co/zvRUBuCBNU,16
349,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 22:10:52,RT @FoxNews: New Jersey Trooper pulls over driver who helped deliver him 27 years ago https://t.co/zvRUBuCBNU,17
350,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 22:10:52,RT @FoxNews: New Jersey Trooper pulls over driver who helped deliver him 27 years ago https://t.co/zvRUBuCBNU,18
351,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 22:10:52,@FoxNews @MittRomney @realDonaldTrump mitt wants another dinner with Don,19
352,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 22:10:51,@FoxNews 😡😢,20
353,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 22:10:51,RT @bakerlarry84: @ZekeRocha @FoxNews BINGO 👆,21
354,0.5859,0.0,0.0,0.275,@FoxNews,2018-06-08 22:10:50,RT @FoxNews: .@MittRomney predicts a @realDonaldTrump win in 2020. #SpecialReport https://t.co/FtXsikIvlB https://t.co/cBlIaz2sMS,22
355,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 22:10:50,RT @DesignationSix: Here are some @FoxNews  and @seanhannity advertisers. Since I have them tagged here they will each get notified every t…,23
356,0.765,0.105,0.105,0.371,@FoxNews,2018-06-08 22:10:50,@FoxNews Democrats endorse everything that is immoral and against American values it would be better known as the Demonic party.,24
357,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 22:10:50,@FoxNews Trump should go away.,25
358,0.4019,0.0,0.0,0.101,@FoxNews,2018-06-08 22:10:50,"RT @FoxNews: .@replouiegohmert: ""As long as we have a Special Counsel who will not even confess as to his limits, then this is going to con…",26
359,-0.6705,0.22,0.22,0.0,@FoxNews,2018-06-08 22:10:50,RT @FoxNews: Virginia wildlife center takes in 2 black bear cubs after mother is killed by homeowner. https://t.co/9wmeUXI4f6,27
360,0.5859,0.0,0.0,0.275,@FoxNews,2018-06-08 22:10:49,RT @FoxNews: .@MittRomney predicts a @realDonaldTrump win in 2020. #SpecialReport https://t.co/FtXsikIvlB https://t.co/cBlIaz2sMS,28
361,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 22:10:49,RT @RealOmarNavarro: I’m officially the candidate going against Maxine Waters in the November 6th election. It’s time for @FoxNews to give…,29
362,-0.5256,0.152,0.152,0.0,@FoxNews,2018-06-08 22:10:49,@FoxNews @dailybriefing @BretBaier This is extremely sad news. Charles was one of the people I could not wait to he… https://t.co/eIdcwtHAXe,30
363,-0.7269,0.234,0.234,0.0,@FoxNews,2018-06-08 22:10:47,"RT @OliverMcGee: .@FoxNews Charles Krauthammer reveals he has weeks to live in his heartbreaking letter 🌹.

I’m sad to read Charles’ letter…",31
364,-0.1007,0.128,0.128,0.112,@FoxNews,2018-06-08 22:10:46,"RT @President1Trump: .@ShepNewsTeam says he hopes President Trump doesn’t watch his show! Don’t worry about it Shep, nobody does @FoxNews #…",32
365,-0.1027,0.08,0.08,0.0,@FoxNews,2018-06-08 22:10:46,@FoxNews @MittRomney @realDonaldTrump Hard to do from a jail cell. “Who wants a president that’s always under inves… https://t.co/zKxr3q9QII,33
366,0.4215,0.0,0.0,0.167,@FoxNews,2018-06-08 22:10:46,"RT @FoxNews: .@POTUS on trade negotiations with Canada: ""We've made a lot of progress today."" https://t.co/WtiUwDHqGI",34
367,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 22:10:45,RT @FoxNews: President @realDonaldTrump calls for probe into claims the Obama administration tried to give Iran access to U.S. banks. https…,35
368,-0.5574,0.146,0.146,0.0,@FoxNews,2018-06-08 22:10:45,"RT @FoxNews: Rep. @SteveKingIA on illegal immigration: ""We need to be willing to send people back or they'll keep coming."" #Tucker https://…",36
369,-0.8126,0.344,0.344,0.0,@FoxNews,2018-06-08 22:10:45,RT @FoxNews: Former burn pit inspector says warnings were largely ignored by Pentagon officials during Iraq War https://t.co/k1ViAFDGhI @fo…,37
370,0.8625,0.0,0.0,0.361,@FoxNews,2018-06-08 22:10:45,"RT @SimplyJeff1886: @FoxNews @POTUS I hope @POTUS, @realDonaldTrump will do this it would make a wonderful improvement to so many ppl like…",38
371,0.5859,0.0,0.0,0.275,@FoxNews,2018-06-08 22:10:45,RT @FoxNews: .@MittRomney predicts a @realDonaldTrump win in 2020. #SpecialReport https://t.co/FtXsikIvlB https://t.co/cBlIaz2sMS,39
372,-0.6369,0.206,0.206,0.0,@FoxNews,2018-06-08 22:10:44,"@FoxNews Are jobs reports classified, if they are Dems don't score any brownie points with voters, they just look stupid and petty.",40
373,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 22:10:42,"RT @FoxNews: OPINION: The G7 should listen to Trump or go away.
https://t.co/XNrBhmRyPQ",41
374,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 22:10:42,RT @FoxNews: .@Tesla employee spotted slumped over in moving Model S. https://t.co/t2J0N6fyR8,42
375,0.5859,0.0,0.0,0.275,@FoxNews,2018-06-08 22:10:42,RT @FoxNews: .@MittRomney predicts a @realDonaldTrump win in 2020. #SpecialReport https://t.co/FtXsikIvlB https://t.co/cBlIaz2sMS,43
376,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 22:10:41,RT @DesignationSix: Here are some @FoxNews  and @seanhannity advertisers. Since I have them tagged here they will each get notified every t…,44
377,0.5859,0.0,0.0,0.275,@FoxNews,2018-06-08 22:10:41,RT @FoxNews: .@MittRomney predicts a @realDonaldTrump win in 2020. #SpecialReport https://t.co/FtXsikIvlB https://t.co/cBlIaz2sMS,45
378,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 22:10:41,@Theresaferney @BarberreeMike @DCraelin @lister_lester @FoxNews @POTUS @jjspeelman @Whitefall @robreiner @WillemFaz… https://t.co/XmnWhsMHhO,46
379,0.8268,0.0,0.0,0.216,@FoxNews,2018-06-08 22:10:40,"RT @FoxNews: ""I'm just really happy that he has put this out so that he can see how much the world loves him and how much he changed the wo…",47
380,0.6249,0.0,0.0,0.212,@FoxNews,2018-06-08 22:10:40,RT @SaraCarterDC: We will be discussing this and more with @seanhannity @FoxNews @GreggJarrett tonight 9 p.m. EST hope you join us https://…,48
381,0.4404,0.0,0.0,0.116,@FoxNews,2018-06-08 22:10:39,"RT @GregShugar: “Trump knows how to negotiate good deals.”

Has anyone ever asked what evidence there is of this? The @FoxNews cavalry can’…",49
382,0.5882,0.0,0.0,0.27,@FoxNews,2018-06-08 22:10:38,"RT @usminority: PLZ RT!! 
See full video and join the #WalkAway movement:
https://t.co/Lh1DFF86Sg
#ThursdayThoughts 
#MakeAmericaGreatAgain…",50
383,-0.6908,0.305,0.305,0.0,@FoxNews,2018-06-08 22:10:38,"RT @FoxNews: Affluenza teen's' mom, Tonya Couch, faces arrest warrant after failing drug test. https://t.co/QfdbrrVtNv",51
384,-0.2716,0.173,0.173,0.0,@FoxNews,2018-06-08 22:10:37,@TWestBSNRN @ANNEAnniefrank @lakemichigangal @DjLots3 @1Romans58 @FoxNews Jessica Tarloff is quite strange.,52
385,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 22:10:37,@ZekeRocha @FoxNews BINGO 👆,53
386,-0.7096,0.312,0.312,0.0,@FoxNews,2018-06-08 22:10:37,RT @FoxNews: 'People Should Know': RFK Jr. on JFK Assassination Docs Stuck Under Wraps. https://t.co/eNR7jsCVqx,54
387,-0.4449,0.369,0.369,0.0,@FoxNews,2018-06-08 22:10:37,@FoxNews @MittRomney @realDonaldTrump MITT isn't trustworthy.,55
388,0.4215,0.0,0.0,0.167,@FoxNews,2018-06-08 22:10:36,"RT @FoxNews: .@POTUS on trade negotiations with Canada: ""We've made a lot of progress today."" https://t.co/WtiUwDHqGI",56
389,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 22:10:36,"RT @FoxNews: .@SenCoryGardner on his bipartisan marijuana bill with @SenWarren: ""This is allowing the states to determine for themselves wh…",57
390,-0.7269,0.234,0.234,0.0,@FoxNews,2018-06-08 22:10:36,"RT @OliverMcGee: .@FoxNews Charles Krauthammer reveals he has weeks to live in his heartbreaking letter 🌹.

I’m sad to read Charles’ letter…",58
391,0.6249,0.0,0.0,0.339,@FoxNews,2018-06-08 22:10:35,RT @KingDon_45: @sparkyandtaz @FoxNews @POTUS He’s great on Immigration,59
392,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 22:10:35,@FoxNews  https://t.co/rA55ol1p1l,60
393,-0.2023,0.148,0.148,0.113,@FoxNews,2018-06-08 22:10:35,"RT @ProudResister: Dear @FoxNews,

One of your disgruntled employees, Sean Hannity, is advising witnesses in a criminal investigation to de…",61
394,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 22:10:35,RT @DesignationSix: Here are some @FoxNews  and @seanhannity advertisers. Since I have them tagged here they will each get notified every t…,62
395,0.8268,0.0,0.0,0.216,@FoxNews,2018-06-08 22:10:34,"RT @FoxNews: ""I'm just really happy that he has put this out so that he can see how much the world loves him and how much he changed the wo…",63
396,-0.4939,0.219,0.219,0.0,@FoxNews,2018-06-08 22:10:34,"RT @FoxNews: Democratic senators accuse Trump of possible leak, call for investigation into jobs report tweet https://t.co/th2LBTdhT4",64
397,-0.4215,0.167,0.167,0.0,@FoxNews,2018-06-08 22:10:34,"@DieErVonYahweh @mamasittalove @russwhite69 @FoxNews @POTUS Right because all those indictments, guilty pleas, of h… https://t.co/GFZDTu5ou9",65
398,0.5871,0.0,0.0,0.656,@FoxNews,2018-06-08 22:10:34,@FoxNews She's a JOKE!!!,66
399,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 22:10:33,@FoxNews @MittRomney @realDonaldTrump Mitt Romney couldn't get elected in Utah.,67
400,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 22:10:33,@FoxNews @MittRomney @realDonaldTrump Next POTUS is @RepAdamSchiff,68
401,0.6369,0.0,0.0,0.375,@FoxNews,2018-06-08 22:10:33,@TheGamer1995th @FoxNews @POTUS And by best I mean rational,69
402,0.5859,0.0,0.0,0.275,@FoxNews,2018-06-08 22:10:32,RT @FoxNews: .@MittRomney predicts a @realDonaldTrump win in 2020. #SpecialReport https://t.co/FtXsikIvlB https://t.co/cBlIaz2sMS,70
403,-0.3034,0.131,0.131,0.083,@FoxNews,2018-06-08 22:10:31,"RT @SebGorka: Well it happened.

Just before midnight I finished my second book:

       WHY WE FIGHT

Now off to Singapore to cover @realD…",71
404,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 22:10:31,RT @FoxNews: President @realDonaldTrump calls for probe into claims the Obama administration tried to give Iran access to U.S. banks. https…,72
405,-0.6908,0.32,0.32,0.0,@FoxNews,2018-06-08 22:10:31,@FoxNews @POTUS Yup that bs nobama tried to kill the Usa,73
406,0.7351,0.097,0.097,0.315,@FoxNews,2018-06-08 22:10:30,RT @FoxNews: 'The Victims Aren't Dancing': PA @RepLouBarletta Blasts Philadelphia Mayor for Celebrating Sanctuary City Win. https://t.co/Va…,74
407,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 22:10:28,RT @KingDon_45: @FoxNews @POTUS I don’t know how else to get rid of Sessions ! This should work,75
408,0.5023,0.0,0.0,0.134,@FoxNews,2018-06-08 22:10:28,"RT @IngrahamAngle: Nights on @FoxNews haven’t been the same without @krauthammer, but we were all expecting him to return. Thank you, Charl…",76
409,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 22:10:27,@joan7980 @FoxNews @MittRomney @realDonaldTrump Is there a Democrat running in 2020 that has one?,77
410,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 22:10:27,RT @ZekeRocha: @FoxNews Or Trump should go away.,78
411,0.1655,0.0,0.0,0.064,@FoxNews,2018-06-08 22:10:27,"RT @FoxNews: .@POTUS: “I do have an absolute right to pardon myself, but I’ll never have to do it because I didn’t do anything wrong.” http…",79
412,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 22:10:27,@FoxNews @MittRomney @realDonaldTrump So do I. Where’s my report?,80
413,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 22:10:26,RT @DesignationSix: Here are some @FoxNews  and @seanhannity advertisers. Since I have them tagged here they will each get notified every t…,81
414,0.8625,0.0,0.0,0.431,@FoxNews,2018-06-08 22:10:24,@kimguilfoyle @realDonaldTrump @TheFive @FoxNews Please explain how pardoning Dinesh D’Sousa and Joe Arpaio championed justice in any way?,82
415,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 22:10:24,@FoxNews #FoxNewsIsPoison,83
416,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 22:10:24,@FoxNews  https://t.co/5cpbJrRyxT,84
417,-0.5859,0.495,0.495,0.0,@FoxNews,2018-06-08 22:10:23,@FoxNews Blah blah blah blah blah...I have high cheekbones so I must be American Indian...blah blah blah blah,85
418,0.8885,0.0,0.0,0.365,@FoxNews,2018-06-08 22:10:23,"RT @AnthemRespect: Thanks for the heads up 
#ShepardSmith - NOW WE KNOW WHAT NOT TO WATCH.

Now please @FoxNews, for the love of God, will…",86
419,0.5994,0.0,0.0,0.224,@FoxNews,2018-06-08 22:10:23,"RT @Baby___Del: Dear Mr.
@rupertmurdoch, 
I was wondering if you would please consider the termination of @ShepNewsTeam from @FoxNews. 
He…",87
